POA_CODE_2016,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
POA6253,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,13,0,0,3,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,6,6,4,0,5,0,0,0,3,0,15,3,0,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,25,5,17,7,6,0,7,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,17,0,4,3,4,0,3,0,45,0,0,0,0,0,0,0,0,0,0
POA6254,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,7,6,5,11,8,7,3,7,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
POA6255,8,11,0,3,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,7,25,94,3,8,15,9,0,4,0,154,0,0,0,0,0,0,0,0,0,0,10,12,3,23,3,4,0,5,0,54,3,10,0,12,3,12,0,0,0,42,7,8,22,44,25,12,0,9,0,132,0,0,0,0,5,0,3,3,0,17,0,3,0,7,9,3,0,3,0,21,0,3,0,0,3,0,0,0,0,11,4,0,4,3,3,7,0,3,0,30,58,149,33,102,69,45,3,37,6,500,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,4,3,12,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,16,0,3,0,0,0,3,0,30,0,0,0,0,0,0,0,0,0,7,42,123,4,16,17,11,3,10,0,225,0,0,0,0,0,0,0,0,0,0
POA6256,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,4,6,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,8,24,6,15,9,0,0,9,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0
POA6258,4,16,0,7,0,0,0,0,0,27,0,6,0,0,0,0,0,0,0,6,27,109,0,9,18,4,0,8,0,166,0,0,0,0,0,0,0,0,0,0,9,22,0,10,14,4,0,4,0,64,13,10,0,17,18,7,0,5,0,65,24,11,26,76,59,21,0,22,3,240,3,4,3,9,10,7,0,5,0,37,3,3,3,15,13,4,0,12,0,48,0,0,0,4,4,0,0,0,0,11,6,3,3,3,10,5,0,7,0,33,91,208,39,141,138,55,0,47,3,732,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,5,27,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,7,29,0,7,0,0,0,0,0,42,0,9,0,0,0,0,0,0,0,9,47,170,8,11,19,10,4,10,0,272,0,0,0,0,0,0,0,0,0,3
POA6260,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,9,19,0,4,0,0,0,6,0,46,0,0,0,0,0,0,0,0,0,0,6,3,0,9,0,0,0,0,0,14,0,3,3,3,3,0,0,3,0,16,0,0,3,12,12,5,0,11,0,43,0,0,0,0,3,0,0,3,0,6,0,0,0,0,4,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,13,23,44,10,24,25,12,0,25,3,163,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,3,24,31,0,7,0,0,3,13,0,78,0,0,0,0,0,0,0,0,0,0
POA6262,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,13,0,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,0,0,5,0,29,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,20,4,16,10,0,0,11,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,11,0,0,3,0,0,3,0,37,0,0,0,0,0,0,0,0,0,0
POA6271,3,10,0,3,3,0,0,0,0,17,0,3,0,0,0,0,0,0,0,3,8,82,3,14,9,3,0,0,0,124,0,0,0,0,0,0,0,0,0,0,3,12,3,4,6,0,0,0,0,26,8,0,0,22,15,7,0,0,0,44,8,16,17,32,28,13,3,16,0,127,0,0,0,5,6,3,0,4,0,26,0,0,5,3,7,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,3,0,22,34,139,32,83,76,39,6,27,3,431,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,9,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,13,0,3,3,0,0,0,0,23,0,3,0,0,0,0,0,0,0,3,21,119,9,10,15,7,3,3,0,187,0,0,0,0,0,0,0,0,0,0
POA6275,4,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10,14,0,4,4,4,0,4,0,37,0,0,0,0,0,0,0,0,0,0,3,4,0,4,3,0,0,0,0,17,3,3,0,5,0,5,0,0,0,22,5,4,4,14,6,5,0,0,0,38,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,29,37,3,31,21,15,0,15,0,150,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,22,27,0,7,4,4,3,5,0,68,0,0,0,0,0,0,0,0,0,4
POA6280,21,88,4,16,8,3,0,6,0,140,0,29,0,0,4,0,0,0,0,31,93,526,19,87,115,45,3,31,3,923,3,0,0,0,0,0,0,0,0,11,39,97,24,59,66,26,0,18,0,331,46,46,32,116,77,28,3,21,6,378,90,47,133,371,240,119,23,96,11,1125,14,10,4,35,28,41,0,20,0,157,23,3,6,51,55,25,4,17,0,196,8,6,0,5,14,3,0,0,0,40,16,23,8,24,32,22,0,21,14,149,365,956,222,779,656,319,36,239,30,3616,8,3,0,0,0,0,0,0,0,17,3,21,0,0,0,0,0,0,0,28,34,99,4,8,10,3,0,4,0,174,0,8,0,0,0,0,0,0,0,12,28,113,4,16,12,3,0,7,0,187,3,31,0,4,6,3,0,3,0,54,209,825,61,113,135,57,24,67,7,1502,3,4,0,0,0,0,0,0,0,15
POA6281,3,35,0,7,9,8,0,0,0,62,0,4,0,0,0,0,0,0,0,3,55,214,8,40,48,26,0,16,3,409,0,0,0,0,0,0,0,0,0,3,15,22,4,14,24,9,3,3,0,95,26,15,3,41,31,19,0,12,0,152,18,3,39,61,46,23,14,9,5,224,3,0,0,8,4,11,0,0,0,39,7,0,4,13,19,3,0,0,0,47,3,3,0,3,8,0,0,0,0,19,3,7,4,8,13,8,0,6,0,49,138,333,65,208,202,109,20,58,10,1144,0,4,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,14,14,41,4,3,3,4,3,0,0,68,0,4,0,0,0,0,0,3,0,10,3,50,0,7,9,8,0,0,0,80,0,10,0,0,0,0,0,0,0,8,118,354,34,50,57,38,9,39,3,700,0,0,0,0,0,0,0,0,0,3
POA6282,0,9,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,24,48,3,8,9,4,0,3,0,88,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,19,0,0,3,7,0,5,0,0,0,10,0,0,8,8,8,3,0,5,0,34,0,0,0,0,3,0,0,0,0,6,5,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,34,67,17,30,22,23,0,7,0,208,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,8,8,0,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,41,79,5,7,9,8,0,7,0,162,0,0,0,0,0,0,0,0,0,0
POA6284,3,12,0,3,5,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,18,75,3,5,13,10,0,10,0,133,0,0,0,0,0,0,0,0,0,0,11,9,3,3,6,5,0,5,0,43,9,3,0,8,7,3,0,6,0,23,8,0,7,21,21,3,0,3,0,69,3,3,0,0,3,5,0,3,0,11,9,0,0,3,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,3,3,9,58,111,14,51,61,30,5,24,3,350,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,8,21,0,3,5,0,0,0,0,33,0,3,0,0,0,0,0,0,0,3,36,109,15,10,22,14,0,22,0,217,0,0,0,0,0,0,0,0,0,3
POA6285,0,47,3,8,5,0,0,3,0,71,0,4,0,0,0,0,0,0,0,15,58,258,13,63,55,34,0,41,0,532,0,0,0,0,0,0,0,0,0,4,18,30,10,26,23,20,0,7,3,136,18,20,9,55,31,14,3,15,3,166,45,18,50,86,46,52,3,34,3,337,8,0,3,16,9,9,7,9,0,46,3,0,13,20,14,12,0,0,0,65,3,3,0,3,0,6,0,9,0,19,3,3,0,14,8,13,0,5,5,60,175,430,104,299,205,166,13,134,16,1524,6,8,0,0,0,0,0,0,0,13,7,9,0,0,0,0,0,3,0,22,13,52,0,4,3,7,0,11,0,88,0,3,0,0,0,0,0,0,0,3,3,64,3,6,5,4,0,8,0,98,4,10,0,0,0,0,3,0,0,24,140,441,41,81,62,48,19,84,7,930,0,0,0,0,0,0,0,0,0,6
POA6286,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,18,0,11,7,3,0,9,0,51,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,3,0,0,4,0,0,0,0,12,3,3,0,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,26,38,0,12,20,7,0,11,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,23,27,0,14,4,3,0,9,0,81,0,0,0,0,0,0,0,0,0,0
POA6288,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,20,22,3,11,13,0,0,12,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,6,0,44,0,0,0,0,0,0,0,0,0,0
POA6290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,4,7,4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,7,5,3,3,0,0,0,3,0,17,0,0,0,6,0,0,0,0,0,15,6,0,9,30,7,7,0,6,0,63,0,0,0,3,3,0,0,4,0,13,0,0,3,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,17,30,17,49,29,22,3,13,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,5,5,7,4,3,6,0,66,0,0,0,0,0,0,0,0,0,0
POA6302,0,12,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,3,20,62,6,10,16,3,0,4,0,119,0,0,0,0,0,0,0,0,0,0,3,11,0,11,13,0,0,3,0,46,4,6,0,20,10,0,0,0,0,41,11,3,9,35,25,6,0,4,0,93,6,0,0,3,6,3,0,0,0,17,0,0,3,11,3,3,0,3,0,26,0,0,0,0,0,0,0,0,0,3,7,0,0,3,0,0,0,3,0,15,53,110,24,90,69,17,0,19,4,384,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,7,7,7,0,0,5,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,3,39,92,10,13,22,4,0,10,0,192,0,0,0,0,0,0,0,0,0,0
POA6304,3,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,19,3,4,6,0,0,3,0,37,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,12,3,6,0,3,7,0,3,0,0,23,7,3,8,14,13,5,0,0,0,54,0,0,0,0,3,0,0,4,0,3,3,0,3,3,3,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,3,0,0,5,3,0,0,3,0,20,39,39,15,31,32,7,3,10,4,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,24,22,8,4,6,0,0,7,0,71,0,0,0,0,0,0,0,0,0,0
POA6306,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,7,13,0,0,3,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,3,0,3,4,0,0,0,0,13,4,0,3,6,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,22,26,5,14,15,7,0,7,4,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,21,15,0,0,5,0,0,0,3,45,0,0,0,0,0,0,0,0,0,0
POA6308,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,14,0,3,7,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,12,3,0,6,0,0,0,0,0,20,4,0,0,9,3,3,0,0,0,21,11,0,4,14,9,0,3,4,0,37,0,0,0,0,5,0,0,0,0,10,4,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,6,14,40,28,3,30,30,4,5,10,5,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,26,0,3,4,0,0,3,0,44,0,0,0,0,0,0,0,0,0,0
POA6309,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,3,0,5,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
POA6311,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,7,0,0,0,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,22,0,11,9,3,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,9,11,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
POA6312,3,18,0,3,3,0,0,0,0,21,0,4,0,0,0,0,0,0,0,10,13,115,0,9,14,4,0,7,0,158,0,0,0,0,0,0,0,0,0,0,3,24,3,9,7,3,0,3,3,59,11,7,0,30,11,8,0,4,0,76,13,8,15,61,29,16,4,7,0,147,5,4,0,7,7,6,0,0,0,33,3,0,0,7,11,0,0,4,0,36,0,3,0,3,3,0,0,0,0,7,0,3,4,7,8,9,0,3,0,37,54,199,22,150,84,50,10,35,6,607,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,9,10,12,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,8,21,0,0,3,0,0,0,0,36,3,6,0,0,0,0,0,0,0,10,35,179,5,24,18,8,0,4,0,269,0,0,0,0,0,0,0,0,0,0
POA6313,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,4,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
