POA_CODE_2016,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
POA6260,11,0,0,0,11,0,0,0,11,0,0,11,8,0,0,0,8,0,0,0,8,0,0,8,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,25,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,22,0,0,0,22,0,0,27,15,3,0,0,17,0,0,0,15,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,41,0,0,0,41,0,0,42,9,0,3,0,17,0,0,0,17,0,0,16,19,6,3,0,32,0,0,0,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,12,0,49,0,0,0
POA6262,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,0,3,8,3,0,0,14,5,0,5,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,15,5,0,3,21,0,0,21,0,3,0,0,3,0,0,0,3,0,0,3,7,0,0,0,10,0,0,0,10,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,14,0,0,0
POA6271,8,0,3,0,9,0,0,0,9,0,0,10,32,10,0,0,48,0,0,0,52,0,0,54,15,0,0,0,12,0,0,0,12,0,0,12,0,3,0,0,3,0,0,0,3,0,0,3,51,19,3,0,73,0,0,0,73,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,8,0,0,0,8,0,0,0,3,0,0,3,62,19,3,0,79,3,0,5,81,3,0,84,34,7,0,3,47,3,0,3,49,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,92,24,7,7,127,3,0,7,133,3,0,135,26,3,0,0,26,0,0,0,26,3,0,25,51,9,0,0,59,3,0,3,66,4,0,64,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,76,9,0,4,88,3,0,3
POA6275,4,0,0,0,4,0,0,0,4,0,0,4,14,4,0,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,4,0,0,19,0,0,0,19,3,0,22,6,0,0,0,5,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,0,24,0,0,0,24,5,0,33,10,0,0,0,17,0,0,0,17,0,0,16,13,3,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,28,6,0,3,34,0,0,0
POA6280,79,12,0,0,92,0,0,3,97,6,0,103,330,56,13,0,402,8,0,8,406,3,0,415,44,3,6,0,56,0,0,0,56,0,0,56,4,0,0,3,7,0,0,0,7,0,0,7,461,70,24,8,558,5,0,5,571,11,3,581,4,0,0,0,7,4,0,4,7,3,0,13,15,4,0,0,24,0,0,0,21,3,0,22,17,4,3,0,27,7,0,7,30,9,0,34,475,74,30,8,583,11,0,10,595,16,3,622,344,68,23,18,447,13,3,16,469,28,0,491,3,0,0,0,4,0,0,0,4,0,3,4,819,145,50,24,1038,25,7,32,1073,42,6,1117,197,27,3,0,233,0,0,3,233,10,0,240,509,79,21,7,615,14,4,13,630,9,3,640,17,0,3,0,13,0,0,0,13,0,0,13,0,0,3,0,8,0,0,0,8,0,0,8,730,106,31,8,870,16,5,18
POA6281,25,10,0,0,38,0,0,0,38,0,0,36,163,26,15,3,201,0,0,0,201,3,0,205,26,7,3,0,36,0,0,0,36,0,0,36,3,0,0,0,7,0,0,0,7,0,0,7,220,39,18,4,281,0,0,0,283,3,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,39,18,4,284,0,0,0,289,3,0,291,100,15,6,0,126,3,0,3,128,7,0,135,0,0,0,0,0,0,0,0,0,0,0,0,327,53,27,6,411,3,0,3,414,11,0,430,47,9,0,0,60,0,4,4,62,0,0,68,175,32,11,6,220,0,0,0,220,10,0,231,8,0,6,0,14,0,0,0,14,0,0,14,0,0,0,0,3,0,0,0,3,0,0,3,228,45,15,11,298,0,4,4
POA6282,8,0,0,0,5,0,0,0,5,0,0,5,21,3,0,0,24,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0,0,28,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0,0,28,0,0,0,28,0,0,35,11,0,0,0,12,0,0,0,12,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,37,7,3,0,43,0,0,0,43,7,0,47,14,3,0,0,12,0,0,0,12,0,0,12,38,7,3,0,41,3,0,3,49,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,47,10,3,0,61,3,0,3
POA6284,5,0,0,0,5,0,0,0,5,0,0,10,41,14,3,0,54,0,0,0,53,0,0,60,10,0,7,0,20,0,0,0,20,0,0,22,0,0,0,0,3,0,0,0,3,0,0,3,58,12,10,0,85,0,0,0,83,7,0,90,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,4,0,0,4,0,3,0,0,3,0,0,0,3,0,0,3,59,15,10,0,87,3,0,3,89,7,0,92,37,0,0,0,38,0,0,0,38,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,96,15,10,0,128,3,0,3,126,5,0,135,16,0,0,0,17,0,0,0,17,0,0,16,61,14,7,0,89,0,0,0,88,4,0,88,3,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,80,15,9,3,109,0,0,0
POA6285,27,6,0,0,35,0,0,0,35,0,0,36,175,33,7,7,228,3,0,4,234,0,0,237,19,12,3,0,25,0,0,0,25,3,0,33,3,0,0,0,4,0,0,0,4,0,0,4,224,50,8,9,297,3,0,4,302,3,0,307,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,14,0,0,0,13,3,0,14,7,4,0,0,9,0,0,0,15,3,0,12,238,56,8,9,310,4,0,5,313,5,0,321,129,23,14,0,171,9,0,9,179,10,0,190,0,0,0,0,0,0,0,0,0,0,0,0,365,81,25,10,482,13,0,13,491,19,0,516,69,14,0,3,85,3,0,3,88,3,0,88,224,53,6,6,288,3,4,5,293,11,0,304,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,7,0,0,0,7,0,0,7,292,74,10,6,380,7,4,7
POA6286,0,0,0,0,3,0,0,0,3,0,0,3,16,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,19,0,0,0,19,0,0,19,8,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,26,0,0,0,26,0,0,26,5,3,0,0,9,0,0,0,9,3,0,13,9,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,18,0,0,0
POA6288,4,0,0,0,4,0,0,0,4,0,0,4,8,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,20,0,0,0,20,0,0,20,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,0,24,0,0,0,24,0,0,24,5,0,0,0,9,0,0,0,9,0,0,9,14,3,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,0,23,0,0,0
POA6290,6,0,0,0,6,0,0,0,6,0,0,6,9,0,0,0,9,0,0,0,9,3,0,13,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,17,0,0,0,17,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,14,0,3,0,18,0,0,0,18,3,0,18,4,3,0,0,11,5,0,5,12,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,19,3,3,0,28,5,0,5,26,8,0,33,8,0,0,0,8,0,0,0,8,0,0,8,14,0,0,0,15,3,0,3,15,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,19,3,0,3
POA6302,11,3,0,0,15,0,0,0,15,0,0,15,57,3,0,0,64,0,0,0,62,0,0,63,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,67,4,0,0,80,0,0,0,79,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,73,4,0,0,83,0,0,0,79,3,0,82,37,7,0,0,44,0,0,0,42,5,0,45,0,0,0,0,0,0,0,0,0,0,4,4,108,15,5,0,121,0,0,0,127,7,3,136,13,3,0,0,25,0,0,0,25,0,0,25,50,14,0,0,62,0,0,0,65,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,15,4,0,89,0,0,0
POA6304,7,0,0,0,7,0,0,0,7,0,0,9,11,3,0,0,14,0,0,0,14,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,27,0,0,0,27,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,27,0,0,0,27,0,0,27,11,0,0,0,15,0,0,0,11,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,37,0,0,0,36,0,0,41,11,0,0,0,15,0,0,0,12,0,0,12,12,3,0,0,15,0,0,0,15,5,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,29,0,0,0
POA6306,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,20,0,0,0,20,0,0,19,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,21,3,0,0,26,0,0,0,26,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,25,0,0,0,25,3,0,24,14,7,0,0,17,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,37,8,0,0,40,0,0,0,44,3,0,46,11,0,0,0,11,0,0,0,11,0,0,11,21,0,0,0,21,0,0,0,21,0,0,17,0,3,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,31,3,0,0,31,0,0,0
POA6308,3,0,0,0,3,0,0,0,3,0,0,3,22,0,0,0,22,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,28,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,22,0,0,0,28,0,0,3,30,0,0,30,22,0,0,3,28,0,0,0,28,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,45,0,3,3,52,0,0,3,52,4,0,61,3,0,0,0,3,0,0,0,3,0,0,3,28,0,0,0,34,0,0,0,34,0,0,34,0,0,3,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,38,0,3,0,46,0,0,0
POA6309,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,3,0,3,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
POA6311,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0,0,0,10,0,0,10,3,3,0,0,6,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,13,0,0,0,13,0,0,17,9,0,0,0,9,0,0,0,9,0,0,9,16,0,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,28,0,0,0
POA6312,9,5,0,0,14,0,0,0,14,0,0,14,62,4,0,0,73,0,0,0,73,3,0,70,8,0,3,0,17,0,0,0,17,0,0,17,0,4,0,0,4,0,0,0,4,0,0,4,80,14,3,0,103,0,0,0,103,3,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,14,3,0,103,0,0,0,103,3,0,101,65,3,6,0,65,11,0,14,82,4,0,87,3,0,0,0,3,0,0,0,3,0,3,3,146,14,8,0,173,11,0,14,183,11,3,196,37,3,3,0,41,0,0,0,46,0,0,47,77,9,0,0,88,0,0,0,88,3,0,93,3,0,0,0,3,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,121,18,7,0,137,0,0,0
POA6313,5,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,8,0,0,0,8,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6315,15,0,0,0,15,0,0,0,15,0,0,15,27,8,0,0,31,0,0,0,31,0,0,31,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,44,8,0,0,52,0,0,0,52,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,8,0,0,52,0,0,0,50,0,0,50,19,0,0,0,14,0,0,0,16,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,61,7,0,0,65,3,0,3,68,4,0,73,16,0,0,0,16,0,0,0,16,0,0,16,54,3,0,0,56,0,0,0,55,0,0,55,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,73,3,0,0,72,0,0,0
POA6316,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,11,0,0,11,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,12,0,0,12,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,22,0,0,0,21,0,0,21,3,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,8,0,0,0,8,0,0,8,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,14,0,0,0
POA6317,10,0,0,0,12,0,0,0,12,0,0,12,34,3,0,0,37,0,0,0,37,3,0,40,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,56,6,0,0,59,0,0,0,59,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,6,0,0,66,0,0,0,66,3,0,64,65,6,3,0,73,3,3,9,82,6,0,89,3,0,0,0,3,0,0,0,3,0,0,3,123,12,6,0,141,3,3,9,151,13,0,163,31,14,0,0,42,0,0,0,42,0,0,41,46,5,0,0,53,4,0,4,58,0,0,58,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,78,17,0,0,100,4,0,4
POA6318,5,0,0,0,12,0,0,0,12,0,0,12,12,0,0,0,12,0,0,0,12,0,0,12,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,28,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,28,0,0,0,28,0,0,28,3,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,30,0,0,0,30,0,0,30,3,0,0,0,4,0,0,0,4,0,0,4,14,0,0,3,17,0,0,0,17,0,0,17,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,5,22,0,0,0
POA6320,3,0,0,0,8,0,0,0,8,0,0,8,12,0,0,0,12,0,0,0,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,21,0,0,0,21,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,21,0,0,0,21,0,0,20,7,3,3,0,15,0,0,0,15,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,29,3,3,0,33,0,0,0,31,3,0,37,9,0,0,0,9,0,0,0,9,0,0,9,11,0,0,0,15,0,0,0,15,3,0,15,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,18,0,0,0
